"Season","Name","PA","Team","WAR","pythW","pythL","WARSHARE"
2004,"David Ortiz",669,"BOS",4.2,96,66,0.04375
2016,"Carlos Santana",688,"CLE",3.3,91,70,0.0362637362637363
2016,"Jason Kipnis",688,"CLE",4,91,70,0.043956043956044
2019,"Shin-Soo Choo",660,"TEX",1.4,75,87,0.0186666666666667
2019,"Cody Bellinger",660,"LAD",7.9,107,55,0.0738317757009346
2006,"Justin Morneau",661,"MIN",3.8,93,69,0.0408602150537634
2006,"David Wright",661,"NYM",4.7,91,71,0.0516483516483517
2022,"Aaron Judge",696,"NYY",11.1,106,56,0.104716981132075
2022,"Dansby Swanson",696,"ATL",6.6,100,62,0.066
2021,"Rafael Devers",664,"BOS",4.2,88,74,0.0477272727272727
2002,"Jose Vidro",681,"WSN",4.3,83,79,0.0518072289156626
2013,"Joey Votto",726,"CIN",5.7,93,69,0.0612903225806452
2017,"Eric Hosmer",671,"KCR",3.7,72,90,0.0513888888888889
2009,"Adrián González",681,"SDP",5.8,67,95,0.0865671641791045
2010,"Albert Pujols",700,"STL",6.8,91,71,0.0747252747252747
2007,"Robinson Canó",669,"NYY",4.7,97,65,0.0484536082474227
2004,"Casey Blake",668,"CLE",3.4,81,81,0.0419753086419753
2004,"Lyle Overbay",668,"MIL",2.2,68,93,0.0323529411764706
2016,"Corey Seager",687,"LAD",5.2,90,72,0.0577777777777778
2003,"Carlos Lee",671,"CHW",3.7,88,74,0.0420454545454545
2003,"Raul Ibanez",671,"KCR",2,78,84,0.0256410256410256
2019,"Josh Donaldson",659,"ATL",5.2,91,71,0.0571428571428571
2019,"Juan Soto",659,"WSN",5.5,95,67,0.0578947368421053
2000,"Adam Kennedy",641,"LAA",0.5,81,81,0.00617283950617284
2000,"Vladimir Guerrero",641,"WSN",6.2,66,96,0.0939393939393939
2006,"Aramis Ramirez",660,"CHC",3.7,70,92,0.0528571428571429
2024,"Matt Olson",685,"ATL",2.6,92,70,0.0282608695652174
2001,"David Eckstein",664,"LAA",2.2,77,85,0.0285714285714286
2001,"Barry Bonds",664,"SFG",12.5,86,76,0.145348837209302
2017,"Nick Markakis",670,"ATL",0.6,73,89,0.00821917808219178
2009,"Rafael Furcal",680,"LAD",3,99,63,0.0303030303030303
2009,"Marco Scutaro",680,"TOR",4.2,84,78,0.05
2007,"Lance Berkman",668,"HOU",2.8,72,90,0.0388888888888889
2007,"Justin Morneau",668,"MIN",2.2,80,82,0.0275
2004,"Aubrey Huff",667,"TBR",4.5,68,93,0.0661764705882353
2003,"Tony Batista",670,"BAL",-0.2,74,88,-0.0027027027027027
2005,"Vernon Wells",678,"TOR",3.1,88,74,0.0352272727272727
2006,"Omar Vizquel",659,"SFG",3.3,76,85,0.0434210526315789
2000,"Kenny Lofton",640,"CLE",3,92,70,0.0326086956521739
2000,"Marquis Grissom",640,"MIL",-1.8,73,89,-0.0246575342465753
2021,"Austin Riley",662,"ATL",5.1,94,67,0.0542553191489362
2013,"Dustin Pedroia",724,"BOS",4.8,100,62,0.048
2024,"Corbin Carroll",684,"ARI",4,90,72,0.0444444444444444
2017,"Edwin Encarnación",669,"CLE",2.6,108,54,0.0240740740740741
2011,"Juan Pierre",711,"CHW",-0.6,75,87,-0.008
2007,"David Ortiz",667,"BOS",6.3,101,61,0.0623762376237624
2016,"Evan Longoria",685,"TBR",4.2,77,85,0.0545454545454545
2022,"Austin Riley",693,"ATL",5.9,100,62,0.059
2019,"J.D. Martinez",657,"BOS",3.9,87,75,0.0448275862068966
2002,"Garret Anderson",678,"LAA",3.7,101,61,0.0366336633663366
2002,"Mike Lowell",678,"MIA",2.7,75,87,0.036
2023,"Xander Bogaerts",665,"SDP",4.6,92,70,0.05
2023,"Ty France",665,"SEA",1.2,91,71,0.0131868131868132
2023,"Spencer Steer",665,"CIN",1.9,77,85,0.0246753246753247
2012,"Jimmy Rollins",699,"PHI",4.7,81,81,0.0580246913580247
2012,"Chase Headley",699,"SDP",7.2,75,87,0.096
2009,"Ichiro Suzuki",678,"SEA",5.5,75,87,0.0733333333333333
2009,"Michael Bourn",678,"HOU",4.7,68,94,0.0691176470588235
2018,"Paul Goldschmidt",690,"ARI",4.6,86,76,0.0534883720930233
2016,"Nick Markakis",684,"ATL",0.6,67,94,0.00895522388059702
2016,"Francisco Lindor",684,"CLE",5.2,91,70,0.0571428571428571
2005,"Jason Kendall",676,"OAK",1.8,93,69,0.0193548387096774
2019,"Adam Eaton",656,"WSN",2,95,67,0.0210526315789474
2019,"Trevor Story",656,"COL",6,71,91,0.0845070422535211
2024,"Jose Altuve",682,"HOU",3.9,90,71,0.0433333333333333
2024,"José Ramírez",682,"CLE",6.5,90,71,0.0722222222222222
2010,"Robinson Canó",696,"NYY",6.4,97,65,0.065979381443299
2017,"Carlos Santana",667,"CLE",2.9,108,54,0.0268518518518519
2009,"Ryan Theriot",677,"CHC",2.2,84,77,0.0261904761904762
2005,"Gary Sheffield",675,"NYY",2.4,90,72,0.0266666666666667
2019,"DJ LeMahieu",655,"NYY",5.7,99,63,0.0575757575757576
2019,"Amed Rosario",655,"NYM",1.9,86,76,0.022093023255814
2002,"Shea Hillenbrand",676,"BOS",2.2,100,62,0.022
2002,"Adam Dunn",676,"CIN",4.1,75,87,0.0546666666666667
2021,"Carlos Santana",659,"KCR",-0.8,71,91,-0.0112676056338028
2021,"José Abreu",659,"CHW",2.8,97,65,0.0288659793814433
2012,"Miguel Cabrera",697,"DET",7.3,87,75,0.0839080459770115
2012,"Robinson Canó",697,"NYY",7.3,95,67,0.0768421052631579
2012,"Adam Jones",697,"BAL",4.4,82,80,0.0536585365853659
2010,"Marco Scutaro",695,"BOS",2,88,74,0.0227272727272727
2009,"Placido Polanco",676,"DET",2.9,81,82,0.0358024691358025
2009,"Jayson Werth",676,"PHI",4.7,92,70,0.0510869565217391
2009,"Denard Span",676,"MIN",4.1,86,77,0.0476744186046512
2015,"Brian Dozier",704,"MIN",3.1,81,81,0.0382716049382716
2016,"Alcides Escobar",682,"KCR",1.3,77,85,0.0168831168831169
2004,"Manny Ramirez",663,"BOS",3.3,96,66,0.034375
2004,"Ronnie Belliard",663,"CLE",3.1,81,81,0.0382716049382716
2003,"Jason Kendall",666,"PIT",4.2,76,86,0.0552631578947368
2005,"Brian Giles",674,"SDP",5.9,77,85,0.0766233766233766
2005,"Brady Clark",674,"MIL",2.8,84,78,0.0333333333333333
2019,"Tommy Pham",654,"TBR",3.4,93,69,0.0365591397849462
2019,"Francisco Lindor",654,"CLE",6.1,93,69,0.0655913978494624
2006,"Jose Lopez",655,"SEA",1.4,78,84,0.0179487179487179
2002,"Todd Walker",675,"CIN",2.2,75,87,0.0293333333333333
2002,"Bret Boone",675,"SEA",3.9,92,70,0.0423913043478261
2002,"Albert Pujols",675,"STL",5.4,95,67,0.0568421052631579
2000,"Eric Owens",636,"SDP",1.7,75,87,0.0226666666666667
2017,"Paul Goldschmidt",665,"ARI",5.3,96,66,0.0552083333333333
2017,"Nick Castellanos",665,"DET",2.1,67,95,0.0313432835820896
2017,"Kris Bryant",665,"CHC",7,93,69,0.0752688172043011
2016,"Mike Trout",681,"LAA",8.7,80,82,0.10875
2019,"David Fletcher",653,"LAA",3,72,90,0.0416666666666667
2002,"Randy Winn",674,"TBR",4.6,58,103,0.0793103448275862
2024,"William Contreras",679,"MIL",5.4,95,67,0.0568421052631579
2011,"Melky Cabrera",706,"KCR",3.8,78,84,0.0487179487179487
2010,"Adrián González",693,"SDP",4.4,91,71,0.0483516483516484
2001,"Damion Easley",658,"DET",1.5,67,95,0.0223880597014925
2009,"Miguel Tejada",674,"HOU",1.8,68,94,0.0264705882352941
2009,"Robinson Canó",674,"NYY",3.7,95,67,0.0389473684210526
2023,"Christian Walker",661,"ARI",3.9,80,82,0.04875
2007,"Casey Blake",662,"CLE",2.9,91,71,0.0318681318681319
2014,"Ian Kinsler",726,"DET",4.5,86,76,0.0523255813953488
2005,"Luis Gonzalez",672,"ARI",2.6,66,96,0.0393939393939394
2005,"Andruw Jones",672,"ATL",7.9,91,71,0.0868131868131868
2006,"Carl Crawford",653,"TBR",4.7,65,97,0.0723076923076923
2015,"Anthony Rizzo",701,"CHC",5.2,90,72,0.0577777777777778
2017,"Freddy Galvis",663,"PHI",1.7,72,90,0.0236111111111111
2023,"Ozzie Albies",660,"ATL",4.1,101,61,0.0405940594059406
2013,"Matt Carpenter",717,"STL",7.2,101,61,0.0712871287128713
2016,"Miguel Cabrera",679,"DET",5.3,83,78,0.063855421686747
2016,"Ian Kinsler",679,"DET",5.4,83,78,0.0650602409638554
2016,"Jonathan Villar",679,"MIL",3.4,74,88,0.0459459459459459
2007,"Travis Hafner",661,"CLE",2.2,91,71,0.0241758241758242
2005,"Adam Dunn",671,"CIN",3.3,75,87,0.044
2005,"Jeromy Burnitz",671,"CHC",1.5,80,82,0.01875
2003,"Edgar Renteria",663,"STL",6.3,88,74,0.0715909090909091
2006,"Victor Martinez",652,"CLE",2.8,89,73,0.0314606741573034
2006,"Luis Castillo",652,"MIN",2.2,93,69,0.0236559139784946
2000,"Marvin Benard",633,"SFG",2.3,97,65,0.0237113402061856
2018,"Ozzie Albies",684,"ATL",4,92,70,0.0434782608695652
2009,"Carl Crawford",672,"TBR",5.9,86,76,0.0686046511627907
2009,"Billy Butler",672,"KCR",1.7,66,96,0.0257575757575758
2017,"Jose Altuve",662,"HOU",7.7,99,63,0.0777777777777778
2013,"Mike Trout",716,"LAA",10.1,81,81,0.124691358024691
2007,"Vladimir Guerrero",660,"LAA",3.2,90,72,0.0355555555555556
2005,"Craig Counsell",670,"ARI",2.8,66,96,0.0424242424242424
2003,"Frank Thomas",662,"CHW",4.2,88,74,0.0477272727272727
2002,"Troy Glaus",671,"LAA",3.7,101,61,0.0366336633663366
2021,"Juan Soto",654,"WSN",6.8,72,90,0.0944444444444444
2018,"José Peraza",683,"CIN",3.1,69,93,0.0449275362318841
2018,"Mitch Haniger",683,"SEA",5,77,85,0.0649350649350649
2000,"Tino Martinez",632,"NYY",0.2,85,76,0.00235294117647059
2009,"Evan Longoria",671,"TBR",7.2,86,76,0.0837209302325581
2001,"Aramis Ramirez",655,"PIT",4.7,62,100,0.0758064516129032
2023,"Pete Alonso",658,"NYM",2.8,80,82,0.035
2022,"José Ramírez",685,"CLE",6,88,74,0.0681818181818182
2022,"Pete Alonso",685,"NYM",3.8,99,63,0.0383838383838384
2016,"Joey Votto",677,"CIN",5,68,94,0.0735294117647059
2016,"Ian Desmond",677,"TEX",3.5,82,80,0.0426829268292683
2007,"Jose Guillen",659,"SEA",2.2,79,83,0.0278481012658228
2007,"Andruw Jones",659,"ATL",3.3,88,74,0.0375
2007,"Khalil Greene",659,"SDP",2.8,89,74,0.0314606741573034
2007,"Nick Swisher",659,"OAK",4,79,83,0.0506329113924051
2005,"Pat Burrell",669,"PHI",3.2,89,73,0.0359550561797753
2003,"Preston Wilson",661,"COL",3.4,78,84,0.0435897435897436
2003,"Carl Crawford",661,"TBR",1.9,68,94,0.0279411764705882
2004,"Carlos Lee",658,"CHW",5.5,84,78,0.0654761904761905
2004,"Alfonso Soriano",658,"TEX",2.2,87,75,0.0252873563218391
2004,"Jason Kendall",658,"PIT",4.5,74,87,0.0608108108108108
2004,"Bret Boone",658,"SEA",0.9,69,93,0.0130434782608696
2004,"Lew Ford",658,"MIN",3.4,87,75,0.0390804597701149
2012,"Starlin Castro",691,"CHC",3.1,65,97,0.0476923076923077
2006,"Orlando Hudson",650,"ARI",1.9,80,82,0.02375
2021,"Nolan Arenado",653,"STL",4.3,85,77,0.0505882352941176
2021,"Dansby Swanson",653,"ATL",3.3,94,67,0.0351063829787234
2000,"Bill Mueller",631,"SFG",1.3,97,65,0.0134020618556701
2000,"Ken Griffey Jr.",631,"CIN",5.4,87,75,0.0620689655172414
2000,"Terrence Long",631,"OAK",1.8,92,69,0.0195652173913043
2000,"Shannon Stewart",631,"TOR",4.9,77,85,0.0636363636363636
2023,"Joey Meneses",657,"WSN",-0.2,67,95,-0.00298507462686567
2022,"Jake Cronenworth",684,"SDP",3.7,86,76,0.0430232558139535
2016,"Anthony Rizzo",676,"CHC",4.8,107,54,0.0448598130841121
2016,"Kyle Seager",676,"SEA",5.9,87,75,0.067816091954023
2016,"Wil Myers",676,"SDP",3.4,72,90,0.0472222222222222
2003,"Randy Winn",660,"SEA",3.6,97,65,0.0371134020618557
2004,"Adrian Beltré",657,"LAD",9.7,89,73,0.108988764044944
2012,"Martín Prado",690,"ATL",4.5,92,70,0.0489130434782609
2012,"Prince Fielder",690,"DET",5,87,75,0.0574712643678161
2019,"Elvis Andrus",648,"TEX",2,75,87,0.0266666666666667
2019,"Michael Conforto",648,"NYM",4.2,86,76,0.0488372093023256
2006,"Todd Helton",649,"COL",1.9,81,81,0.0234567901234568
2001,"Scott Rolen",653,"PHI",5.6,84,78,0.0666666666666667
2001,"Raul Mondesi",653,"TOR",1.8,82,80,0.0219512195121951
2023,"Anthony Santander",656,"BAL",2.6,94,68,0.0276595744680851
2023,"Rafael Devers",656,"BOS",3.4,81,81,0.0419753086419753
2016,"Andrew McCutchen",675,"PIT",1,78,83,0.0128205128205128
2007,"Aaron Hill",657,"TOR",3.4,87,75,0.0390804597701149
2005,"Darin Erstad",667,"LAA",1.7,93,69,0.0182795698924731
2003,"Andruw Jones",659,"ATL",5.2,96,66,0.0541666666666667
2002,"Todd Helton",668,"COL",5.5,70,92,0.0785714285714286
2002,"Luis Castillo",668,"MIA",2.5,75,87,0.0333333333333333
2002,"John Olerud",668,"SEA",4.5,92,70,0.0489130434782609
2010,"Brandon Phillips",687,"CIN",3.8,92,70,0.041304347826087
2006,"Prince Fielder",648,"MIL",0.7,71,91,0.00985915492957746
2018,"Jed Lowrie",680,"OAK",5.1,95,67,0.0536842105263158
2013,"Shin-Soo Choo",712,"CIN",6.4,93,69,0.0688172043010753
2013,"Prince Fielder",712,"DET",2.7,99,63,0.0272727272727273
2008,"Derek Jeter",668,"NYY",3.4,87,75,0.0390804597701149
2008,"Kevin Kouzmanoff",668,"SDP",2.2,68,94,0.0323529411764706
2009,"Adam Dunn",668,"WSN",1,66,96,0.0151515151515152
2009,"Dan Uggla",668,"MIA",2.6,82,80,0.0317073170731707
2017,"Andrew Benintendi",658,"BOS",1.8,93,69,0.0193548387096774
2003,"Lance Berkman",658,"HOU",6,94,68,0.0638297872340425
2003,"Jay Payton",658,"COL",1.2,78,84,0.0153846153846154
2004,"Julio Lugo",655,"TBR",3.7,68,93,0.0544117647058824
2012,"Matt Holliday",688,"STL",4.6,93,69,0.0494623655913978
2010,"Daric Barton",686,"OAK",5,85,77,0.0588235294117647
2019,"Anthony Rendon",646,"WSN",6.8,95,67,0.071578947368421
2015,"Joey Votto",695,"CIN",7.3,69,93,0.105797101449275
2015,"Paul Goldschmidt",695,"ARI",7.2,82,80,0.0878048780487805
2018,"Carlos Santana",679,"PHI",2.3,76,86,0.0302631578947368
2021,"Ty France",650,"SEA",3.2,76,86,0.0421052631578947
2008,"Randy Winn",667,"SFG",5.1,68,94,0.075
2009,"Bobby Abreu",667,"LAA",2.7,92,70,0.0293478260869565
2009,"Matt Kemp",667,"LAD",4.9,99,63,0.0494949494949495
2023,"Randy Arozarena",654,"TBR",3,100,62,0.03
2001,"Jeromy Burnitz",651,"MIL",3,75,87,0.04
2000,"Paul O'Neill",628,"NYY",1.5,85,76,0.0176470588235294
2003,"Scott Rolen",657,"STL",6.2,88,74,0.0704545454545455
2002,"Sammy Sosa",666,"CHC",5.1,76,86,0.0671052631578947
